Country_Region,Province_State,Date,Category,Number of Cases
Macau,Macau,2020-02-17T00:00:00Z,Recovered,5
Macau,Macau,2020-02-18T00:00:00Z,Recovered,5
Macau,Macau,2020-02-19T00:00:00Z,Recovered,5
Macau,Macau,2020-02-20T00:00:00Z,Recovered,6
Macau,Macau,2020-02-21T00:00:00Z,Recovered,6
Macau,Macau,2020-02-22T00:00:00Z,Recovered,6
Macau,Macau,2020-02-23T00:00:00Z,Recovered,6
Macau,Macau,2020-02-24T00:00:00Z,Recovered,6
Macau,Macau,2020-02-25T00:00:00Z,Recovered,7
Macau,Macau,2020-02-26T00:00:00Z,Recovered,7
Macau,Macau,2020-02-27T00:00:00Z,Recovered,8
Macau,Macau,2020-02-28T00:00:00Z,Recovered,8
Macau,Macau,2020-02-29T00:00:00Z,Recovered,8
Macau,Macau,2020-03-01T00:00:00Z,Recovered,8
Macau,Macau,2020-03-02T00:00:00Z,Recovered,8
Macau,Macau,2020-03-03T00:00:00Z,Recovered,9
Macau,Macau,2020-03-04T00:00:00Z,Recovered,9
Macau,Macau,2020-03-05T00:00:00Z,Recovered,9
Macau,Macau,2020-03-06T00:00:00Z,Recovered,10
Macau,Macau,2020-03-07T00:00:00Z,Recovered,10
Macau,Macau,2020-03-08T00:00:00Z,Recovered,10
Macau,Macau,2020-03-09T00:00:00Z,Recovered,10
Madagascar,"",2020-03-20T00:00:00Z,Deaths,0
Madagascar,"",2020-03-21T00:00:00Z,Deaths,0
Madagascar,"",2020-03-22T00:00:00Z,Deaths,0
Madagascar,"",2020-03-23T00:00:00Z,Deaths,0
Madagascar,"",2020-03-24T00:00:00Z,Deaths,0
Madagascar,"",2020-03-25T00:00:00Z,Deaths,0
Madagascar,"",2020-03-26T00:00:00Z,Deaths,0
Madagascar,"",2020-03-27T00:00:00Z,Deaths,0
Madagascar,"",2020-03-28T00:00:00Z,Deaths,0
Madagascar,"",2020-03-29T00:00:00Z,Deaths,0
Madagascar,"",2020-03-30T00:00:00Z,Deaths,0
Madagascar,"",2020-03-31T00:00:00Z,Deaths,0
Madagascar,"",2020-04-01T00:00:00Z,Deaths,0
Madagascar,"",2020-04-02T00:00:00Z,Deaths,0
Madagascar,"",2020-03-20T00:00:00Z,Confirmed,3
Madagascar,"",2020-03-21T00:00:00Z,Confirmed,3
Madagascar,"",2020-03-22T00:00:00Z,Confirmed,3
Madagascar,"",2020-03-23T00:00:00Z,Confirmed,12
Madagascar,"",2020-03-24T00:00:00Z,Confirmed,17
Madagascar,"",2020-03-25T00:00:00Z,Confirmed,19
Madagascar,"",2020-03-26T00:00:00Z,Confirmed,23
Madagascar,"",2020-03-27T00:00:00Z,Confirmed,26
Madagascar,"",2020-03-28T00:00:00Z,Confirmed,26
Madagascar,"",2020-03-29T00:00:00Z,Confirmed,39
Madagascar,"",2020-03-30T00:00:00Z,Confirmed,43
Madagascar,"",2020-03-31T00:00:00Z,Confirmed,57
Madagascar,"",2020-04-01T00:00:00Z,Confirmed,57
Madagascar,"",2020-04-02T00:00:00Z,Confirmed,59
Madagascar,"",2020-03-20T00:00:00Z,Recovered,0
Madagascar,"",2020-03-21T00:00:00Z,Recovered,0
Madagascar,"",2020-03-22T00:00:00Z,Recovered,0
Madagascar,"",2020-03-23T00:00:00Z,Recovered,0
Madagascar,"",2020-03-24T00:00:00Z,Recovered,0
Madagascar,"",2020-03-25T00:00:00Z,Recovered,0
Madagascar,"",2020-03-26T00:00:00Z,Recovered,0
Madagascar,"",2020-03-27T00:00:00Z,Recovered,0
Madagascar,"",2020-03-28T00:00:00Z,Recovered,0
Madagascar,"",2020-03-29T00:00:00Z,Recovered,0
Madagascar,"",2020-03-30T00:00:00Z,Recovered,0
Madagascar,"",2020-03-31T00:00:00Z,Recovered,0
Madagascar,"",2020-04-01T00:00:00Z,Recovered,0
Madagascar,"",2020-04-02T00:00:00Z,Recovered,0
China,Anhui,2020-01-22T00:00:00Z,Deaths,0
China,Anhui,2020-01-23T00:00:00Z,Deaths,0
China,Anhui,2020-01-24T00:00:00Z,Deaths,0
China,Anhui,2020-01-25T00:00:00Z,Deaths,0
China,Anhui,2020-01-26T00:00:00Z,Deaths,0
China,Anhui,2020-01-27T00:00:00Z,Deaths,0
China,Anhui,2020-01-28T00:00:00Z,Deaths,0
China,Anhui,2020-01-29T00:00:00Z,Deaths,0
China,Anhui,2020-01-30T00:00:00Z,Deaths,0
China,Anhui,2020-01-31T00:00:00Z,Deaths,0
China,Anhui,2020-02-01T00:00:00Z,Deaths,0
China,Anhui,2020-02-02T00:00:00Z,Deaths,0
China,Anhui,2020-02-03T00:00:00Z,Deaths,0
China,Anhui,2020-02-04T00:00:00Z,Deaths,0
China,Anhui,2020-02-05T00:00:00Z,Deaths,0
China,Anhui,2020-02-06T00:00:00Z,Deaths,0
China,Anhui,2020-02-07T00:00:00Z,Deaths,0
China,Anhui,2020-02-08T00:00:00Z,Deaths,0
China,Anhui,2020-02-09T00:00:00Z,Deaths,1
China,Anhui,2020-02-10T00:00:00Z,Deaths,3
China,Anhui,2020-02-11T00:00:00Z,Deaths,4
China,Anhui,2020-02-12T00:00:00Z,Deaths,4
China,Anhui,2020-02-13T00:00:00Z,Deaths,5
China,Anhui,2020-02-14T00:00:00Z,Deaths,6
China,Anhui,2020-02-15T00:00:00Z,Deaths,6
China,Anhui,2020-02-16T00:00:00Z,Deaths,6
China,Anhui,2020-02-17T00:00:00Z,Deaths,6
China,Anhui,2020-02-18T00:00:00Z,Deaths,6
China,Anhui,2020-02-19T00:00:00Z,Deaths,6
China,Anhui,2020-02-20T00:00:00Z,Deaths,6
China,Anhui,2020-02-21T00:00:00Z,Deaths,6
China,Anhui,2020-02-22T00:00:00Z,Deaths,6
China,Anhui,2020-02-23T00:00:00Z,Deaths,6
China,Anhui,2020-02-24T00:00:00Z,Deaths,6
China,Anhui,2020-02-25T00:00:00Z,Deaths,6
China,Anhui,2020-02-26T00:00:00Z,Deaths,6
China,Anhui,2020-02-27T00:00:00Z,Deaths,6
China,Anhui,2020-02-28T00:00:00Z,Deaths,6
China,Anhui,2020-02-29T00:00:00Z,Deaths,6
China,Anhui,2020-03-01T00:00:00Z,Deaths,6
China,Anhui,2020-03-02T00:00:00Z,Deaths,6
China,Anhui,2020-03-03T00:00:00Z,Deaths,6
China,Anhui,2020-03-04T00:00:00Z,Deaths,6
China,Anhui,2020-03-05T00:00:00Z,Deaths,6
China,Anhui,2020-03-06T00:00:00Z,Deaths,6
China,Anhui,2020-03-07T00:00:00Z,Deaths,6
China,Anhui,2020-03-08T00:00:00Z,Deaths,6
China,Anhui,2020-03-09T00:00:00Z,Deaths,6
China,Anhui,2020-03-10T00:00:00Z,Deaths,6
China,Anhui,2020-01-22T00:00:00Z,Confirmed,1
China,Anhui,2020-01-23T00:00:00Z,Confirmed,9
China,Anhui,2020-01-24T00:00:00Z,Confirmed,15
China,Anhui,2020-01-25T00:00:00Z,Confirmed,39
China,Anhui,2020-01-26T00:00:00Z,Confirmed,60
China,Anhui,2020-01-27T00:00:00Z,Confirmed,70
China,Anhui,2020-01-28T00:00:00Z,Confirmed,106
China,Anhui,2020-01-29T00:00:00Z,Confirmed,152
China,Anhui,2020-01-30T00:00:00Z,Confirmed,200
China,Anhui,2020-01-31T00:00:00Z,Confirmed,237
China,Anhui,2020-02-01T00:00:00Z,Confirmed,297
China,Anhui,2020-02-02T00:00:00Z,Confirmed,340
China,Anhui,2020-02-03T00:00:00Z,Confirmed,408
China,Anhui,2020-02-04T00:00:00Z,Confirmed,480
China,Anhui,2020-02-05T00:00:00Z,Confirmed,530
China,Anhui,2020-02-06T00:00:00Z,Confirmed,591
China,Anhui,2020-02-07T00:00:00Z,Confirmed,665
China,Anhui,2020-02-08T00:00:00Z,Confirmed,733
China,Anhui,2020-02-09T00:00:00Z,Confirmed,779
China,Anhui,2020-02-10T00:00:00Z,Confirmed,830
China,Anhui,2020-02-11T00:00:00Z,Confirmed,860
China,Anhui,2020-02-12T00:00:00Z,Confirmed,889
China,Anhui,2020-02-13T00:00:00Z,Confirmed,910
China,Anhui,2020-02-14T00:00:00Z,Confirmed,934
China,Anhui,2020-02-15T00:00:00Z,Confirmed,950
China,Anhui,2020-02-16T00:00:00Z,Confirmed,962
China,Anhui,2020-02-17T00:00:00Z,Confirmed,973
China,Anhui,2020-02-18T00:00:00Z,Confirmed,982
China,Anhui,2020-02-19T00:00:00Z,Confirmed,986
China,Anhui,2020-02-20T00:00:00Z,Confirmed,987
China,Anhui,2020-02-21T00:00:00Z,Confirmed,988
China,Anhui,2020-02-22T00:00:00Z,Confirmed,989
China,Anhui,2020-02-23T00:00:00Z,Confirmed,989
China,Anhui,2020-02-24T00:00:00Z,Confirmed,989
China,Anhui,2020-02-25T00:00:00Z,Confirmed,989
China,Anhui,2020-02-26T00:00:00Z,Confirmed,989
China,Anhui,2020-02-27T00:00:00Z,Confirmed,989
China,Anhui,2020-02-28T00:00:00Z,Confirmed,990
China,Anhui,2020-02-29T00:00:00Z,Confirmed,990
China,Anhui,2020-03-01T00:00:00Z,Confirmed,990
China,Anhui,2020-03-02T00:00:00Z,Confirmed,990
China,Anhui,2020-03-03T00:00:00Z,Confirmed,990
China,Anhui,2020-03-04T00:00:00Z,Confirmed,990
China,Anhui,2020-03-05T00:00:00Z,Confirmed,990
China,Anhui,2020-03-06T00:00:00Z,Confirmed,990
China,Anhui,2020-03-07T00:00:00Z,Confirmed,990
China,Anhui,2020-03-08T00:00:00Z,Confirmed,990
China,Anhui,2020-03-09T00:00:00Z,Confirmed,990
China,Anhui,2020-03-10T00:00:00Z,Confirmed,990
China,Anhui,2020-01-22T00:00:00Z,Recovered,0
China,Anhui,2020-01-23T00:00:00Z,Recovered,0
China,Anhui,2020-01-24T00:00:00Z,Recovered,0
China,Anhui,2020-01-25T00:00:00Z,Recovered,0
China,Anhui,2020-01-26T00:00:00Z,Recovered,0
China,Anhui,2020-01-27T00:00:00Z,Recovered,0
China,Anhui,2020-01-28T00:00:00Z,Recovered,0
China,Anhui,2020-01-29T00:00:00Z,Recovered,2
China,Anhui,2020-01-30T00:00:00Z,Recovered,2
China,Anhui,2020-01-31T00:00:00Z,Recovered,3
China,Anhui,2020-02-01T00:00:00Z,Recovered,5
China,Anhui,2020-02-02T00:00:00Z,Recovered,7
China,Anhui,2020-02-03T00:00:00Z,Recovered,14
China,Anhui,2020-02-04T00:00:00Z,Recovered,20
China,Anhui,2020-02-05T00:00:00Z,Recovered,23
China,Anhui,2020-02-06T00:00:00Z,Recovered,34
China,Anhui,2020-02-07T00:00:00Z,Recovered,47
China,Anhui,2020-02-08T00:00:00Z,Recovered,59
China,Anhui,2020-02-09T00:00:00Z,Recovered,72
China,Anhui,2020-02-10T00:00:00Z,Recovered,88
China,Anhui,2020-02-11T00:00:00Z,Recovered,105
China,Anhui,2020-02-12T00:00:00Z,Recovered,127
China,Anhui,2020-02-13T00:00:00Z,Recovered,157
China,Anhui,2020-02-14T00:00:00Z,Recovered,193
China,Anhui,2020-02-15T00:00:00Z,Recovered,221
China,Anhui,2020-02-16T00:00:00Z,Recovered,255
China,Anhui,2020-02-17T00:00:00Z,Recovered,280
China,Anhui,2020-02-18T00:00:00Z,Recovered,361
China,Anhui,2020-02-19T00:00:00Z,Recovered,413
China,Anhui,2020-02-20T00:00:00Z,Recovered,474
China,Anhui,2020-02-21T00:00:00Z,Recovered,539
China,Anhui,2020-02-22T00:00:00Z,Recovered,597
China,Anhui,2020-02-23T00:00:00Z,Recovered,637
China,Anhui,2020-02-24T00:00:00Z,Recovered,663
China,Anhui,2020-02-25T00:00:00Z,Recovered,712
China,Anhui,2020-02-26T00:00:00Z,Recovered,744
China,Anhui,2020-02-27T00:00:00Z,Recovered,792
China,Anhui,2020-02-28T00:00:00Z,Recovered,821
China,Anhui,2020-02-29T00:00:00Z,Recovered,868
China,Anhui,2020-03-01T00:00:00Z,Recovered,873
China,Anhui,2020-03-02T00:00:00Z,Recovered,917
China,Anhui,2020-03-03T00:00:00Z,Recovered,936
China,Anhui,2020-03-04T00:00:00Z,Recovered,956
China,Anhui,2020-03-05T00:00:00Z,Recovered,970
China,Anhui,2020-03-06T00:00:00Z,Recovered,979
China,Anhui,2020-03-07T00:00:00Z,Recovered,979
China,Anhui,2020-03-08T00:00:00Z,Recovered,984
China,Anhui,2020-03-09T00:00:00Z,Recovered,984
China,Anhui,2020-03-10T00:00:00Z,Recovered,984
China,Beijing,2020-01-22T00:00:00Z,Deaths,0
China,Beijing,2020-01-23T00:00:00Z,Deaths,0
China,Beijing,2020-01-24T00:00:00Z,Deaths,0
China,Beijing,2020-01-25T00:00:00Z,Deaths,0
China,Beijing,2020-01-26T00:00:00Z,Deaths,0
China,Beijing,2020-01-27T00:00:00Z,Deaths,1
China,Beijing,2020-01-28T00:00:00Z,Deaths,1
China,Beijing,2020-01-29T00:00:00Z,Deaths,1
China,Beijing,2020-01-30T00:00:00Z,Deaths,1
China,Beijing,2020-01-31T00:00:00Z,Deaths,1
China,Beijing,2020-02-01T00:00:00Z,Deaths,1
China,Beijing,2020-02-02T00:00:00Z,Deaths,1
China,Beijing,2020-02-03T00:00:00Z,Deaths,1
China,Beijing,2020-02-04T00:00:00Z,Deaths,1
China,Beijing,2020-02-05T00:00:00Z,Deaths,1
China,Beijing,2020-02-06T00:00:00Z,Deaths,1
China,Beijing,2020-02-07T00:00:00Z,Deaths,1
China,Beijing,2020-02-08T00:00:00Z,Deaths,2
China,Beijing,2020-02-09T00:00:00Z,Deaths,2
China,Beijing,2020-02-10T00:00:00Z,Deaths,2
China,Beijing,2020-02-11T00:00:00Z,Deaths,3
China,Beijing,2020-02-12T00:00:00Z,Deaths,3
China,Beijing,2020-02-13T00:00:00Z,Deaths,3
China,Beijing,2020-02-14T00:00:00Z,Deaths,3
China,Beijing,2020-02-15T00:00:00Z,Deaths,4
China,Beijing,2020-02-16T00:00:00Z,Deaths,4
China,Beijing,2020-02-17T00:00:00Z,Deaths,4
China,Beijing,2020-02-18T00:00:00Z,Deaths,4
China,Beijing,2020-02-19T00:00:00Z,Deaths,4
China,Beijing,2020-02-20T00:00:00Z,Deaths,4
China,Beijing,2020-02-21T00:00:00Z,Deaths,4
China,Beijing,2020-02-22T00:00:00Z,Deaths,4
China,Beijing,2020-02-23T00:00:00Z,Deaths,4
China,Beijing,2020-02-24T00:00:00Z,Deaths,4
China,Beijing,2020-02-25T00:00:00Z,Deaths,4
China,Beijing,2020-02-26T00:00:00Z,Deaths,4
China,Beijing,2020-02-27T00:00:00Z,Deaths,5
China,Beijing,2020-02-28T00:00:00Z,Deaths,7
China,Beijing,2020-02-29T00:00:00Z,Deaths,8
China,Beijing,2020-03-01T00:00:00Z,Deaths,8
China,Beijing,2020-03-02T00:00:00Z,Deaths,8
China,Beijing,2020-03-03T00:00:00Z,Deaths,8
China,Beijing,2020-03-04T00:00:00Z,Deaths,8
China,Beijing,2020-03-05T00:00:00Z,Deaths,8
China,Beijing,2020-03-06T00:00:00Z,Deaths,8
China,Beijing,2020-03-07T00:00:00Z,Deaths,8
China,Beijing,2020-03-08T00:00:00Z,Deaths,8
China,Beijing,2020-03-09T00:00:00Z,Deaths,8
China,Beijing,2020-03-10T00:00:00Z,Deaths,8
China,Beijing,2020-01-22T00:00:00Z,Confirmed,14
China,Beijing,2020-01-23T00:00:00Z,Confirmed,22
China,Beijing,2020-01-24T00:00:00Z,Confirmed,36
China,Beijing,2020-01-25T00:00:00Z,Confirmed,41
China,Beijing,2020-01-26T00:00:00Z,Confirmed,68
China,Beijing,2020-01-27T00:00:00Z,Confirmed,80
China,Beijing,2020-01-28T00:00:00Z,Confirmed,91
China,Beijing,2020-01-29T00:00:00Z,Confirmed,111
China,Beijing,2020-01-30T00:00:00Z,Confirmed,114
China,Beijing,2020-01-31T00:00:00Z,Confirmed,139
China,Beijing,2020-02-01T00:00:00Z,Confirmed,168
China,Beijing,2020-02-02T00:00:00Z,Confirmed,191
China,Beijing,2020-02-03T00:00:00Z,Confirmed,212
China,Beijing,2020-02-04T00:00:00Z,Confirmed,228
China,Beijing,2020-02-05T00:00:00Z,Confirmed,253
China,Beijing,2020-02-06T00:00:00Z,Confirmed,274
China,Beijing,2020-02-07T00:00:00Z,Confirmed,297
China,Beijing,2020-02-08T00:00:00Z,Confirmed,315
China,Beijing,2020-02-09T00:00:00Z,Confirmed,326
China,Beijing,2020-02-10T00:00:00Z,Confirmed,337
China,Beijing,2020-02-11T00:00:00Z,Confirmed,342
China,Beijing,2020-02-12T00:00:00Z,Confirmed,352
China,Beijing,2020-02-13T00:00:00Z,Confirmed,366
China,Beijing,2020-02-14T00:00:00Z,Confirmed,372
China,Beijing,2020-02-15T00:00:00Z,Confirmed,375
China,Beijing,2020-02-16T00:00:00Z,Confirmed,380
China,Beijing,2020-02-17T00:00:00Z,Confirmed,381
China,Beijing,2020-02-18T00:00:00Z,Confirmed,387
China,Beijing,2020-02-19T00:00:00Z,Confirmed,393
China,Beijing,2020-02-20T00:00:00Z,Confirmed,395
China,Beijing,2020-02-21T00:00:00Z,Confirmed,396
China,Beijing,2020-02-22T00:00:00Z,Confirmed,399
China,Beijing,2020-02-23T00:00:00Z,Confirmed,399
China,Beijing,2020-02-24T00:00:00Z,Confirmed,399
China,Beijing,2020-02-25T00:00:00Z,Confirmed,400
China,Beijing,2020-02-26T00:00:00Z,Confirmed,400
China,Beijing,2020-02-27T00:00:00Z,Confirmed,410
China,Beijing,2020-02-28T00:00:00Z,Confirmed,410
China,Beijing,2020-02-29T00:00:00Z,Confirmed,411
China,Beijing,2020-03-01T00:00:00Z,Confirmed,413
China,Beijing,2020-03-02T00:00:00Z,Confirmed,414
China,Beijing,2020-03-03T00:00:00Z,Confirmed,414
China,Beijing,2020-03-04T00:00:00Z,Confirmed,418
China,Beijing,2020-03-05T00:00:00Z,Confirmed,418
China,Beijing,2020-03-06T00:00:00Z,Confirmed,422
China,Beijing,2020-03-07T00:00:00Z,Confirmed,426
China,Beijing,2020-03-08T00:00:00Z,Confirmed,428
China,Beijing,2020-03-09T00:00:00Z,Confirmed,428
China,Beijing,2020-03-10T00:00:00Z,Confirmed,429
China,Beijing,2020-01-22T00:00:00Z,Recovered,0
China,Beijing,2020-01-23T00:00:00Z,Recovered,0
China,Beijing,2020-01-24T00:00:00Z,Recovered,1
China,Beijing,2020-01-25T00:00:00Z,Recovered,2
China,Beijing,2020-01-26T00:00:00Z,Recovered,2
China,Beijing,2020-01-27T00:00:00Z,Recovered,2
China,Beijing,2020-01-28T00:00:00Z,Recovered,4
China,Beijing,2020-01-29T00:00:00Z,Recovered,4
China,Beijing,2020-01-30T00:00:00Z,Recovered,4
China,Beijing,2020-01-31T00:00:00Z,Recovered,5
China,Beijing,2020-02-01T00:00:00Z,Recovered,9
China,Beijing,2020-02-02T00:00:00Z,Recovered,9
China,Beijing,2020-02-03T00:00:00Z,Recovered,12
China,Beijing,2020-02-04T00:00:00Z,Recovered,23
China,Beijing,2020-02-05T00:00:00Z,Recovered,24
China,Beijing,2020-02-06T00:00:00Z,Recovered,31
China,Beijing,2020-02-07T00:00:00Z,Recovered,33
China,Beijing,2020-02-08T00:00:00Z,Recovered,34
China,Beijing,2020-02-09T00:00:00Z,Recovered,37
China,Beijing,2020-02-10T00:00:00Z,Recovered,44
China,Beijing,2020-02-11T00:00:00Z,Recovered,48
China,Beijing,2020-02-12T00:00:00Z,Recovered,56
China,Beijing,2020-02-13T00:00:00Z,Recovered,69
China,Beijing,2020-02-14T00:00:00Z,Recovered,80
China,Beijing,2020-02-15T00:00:00Z,Recovered,98
China,Beijing,2020-02-16T00:00:00Z,Recovered,108
China,Beijing,2020-02-17T00:00:00Z,Recovered,114
China,Beijing,2020-02-18T00:00:00Z,Recovered,122
China,Beijing,2020-02-19T00:00:00Z,Recovered,145
China,Beijing,2020-02-20T00:00:00Z,Recovered,153
China,Beijing,2020-02-21T00:00:00Z,Recovered,169
China,Beijing,2020-02-22T00:00:00Z,Recovered,178
China,Beijing,2020-02-23T00:00:00Z,Recovered,189
China,Beijing,2020-02-24T00:00:00Z,Recovered,198
China,Beijing,2020-02-25T00:00:00Z,Recovered,215
China,Beijing,2020-02-26T00:00:00Z,Recovered,235
China,Beijing,2020-02-27T00:00:00Z,Recovered,248
China,Beijing,2020-02-28T00:00:00Z,Recovered,257
China,Beijing,2020-02-29T00:00:00Z,Recovered,271
China,Beijing,2020-03-01T00:00:00Z,Recovered,276
China,Beijing,2020-03-02T00:00:00Z,Recovered,282
China,Beijing,2020-03-03T00:00:00Z,Recovered,288
China,Beijing,2020-03-04T00:00:00Z,Recovered,297
China,Beijing,2020-03-05T00:00:00Z,Recovered,297
China,Beijing,2020-03-06T00:00:00Z,Recovered,299
China,Beijing,2020-03-07T00:00:00Z,Recovered,303
China,Beijing,2020-03-08T00:00:00Z,Recovered,308
China,Beijing,2020-03-09T00:00:00Z,Recovered,315
China,Beijing,2020-03-10T00:00:00Z,Recovered,320
China,Chongqing,2020-01-22T00:00:00Z,Deaths,0
China,Chongqing,2020-01-23T00:00:00Z,Deaths,0
China,Chongqing,2020-01-24T00:00:00Z,Deaths,0
China,Chongqing,2020-01-25T00:00:00Z,Deaths,0
China,Chongqing,2020-01-26T00:00:00Z,Deaths,0
China,Chongqing,2020-01-27T00:00:00Z,Deaths,0
China,Chongqing,2020-01-28T00:00:00Z,Deaths,0
China,Chongqing,2020-01-29T00:00:00Z,Deaths,0
China,Chongqing,2020-01-30T00:00:00Z,Deaths,0
China,Chongqing,2020-01-31T00:00:00Z,Deaths,0
China,Chongqing,2020-02-01T00:00:00Z,Deaths,1
China,Chongqing,2020-02-02T00:00:00Z,Deaths,2
China,Chongqing,2020-02-03T00:00:00Z,Deaths,2
China,Chongqing,2020-02-04T00:00:00Z,Deaths,2
China,Chongqing,2020-02-05T00:00:00Z,Deaths,2
China,Chongqing,2020-02-06T00:00:00Z,Deaths,2
China,Chongqing,2020-02-07T00:00:00Z,Deaths,2
China,Chongqing,2020-02-08T00:00:00Z,Deaths,2
China,Chongqing,2020-02-09T00:00:00Z,Deaths,2
China,Chongqing,2020-02-10T00:00:00Z,Deaths,2
China,Chongqing,2020-02-11T00:00:00Z,Deaths,3
China,Chongqing,2020-02-12T00:00:00Z,Deaths,3
China,Chongqing,2020-02-13T00:00:00Z,Deaths,4
China,Chongqing,2020-02-14T00:00:00Z,Deaths,5
China,Chongqing,2020-02-15T00:00:00Z,Deaths,5
China,Chongqing,2020-02-16T00:00:00Z,Deaths,5
China,Chongqing,2020-02-17T00:00:00Z,Deaths,5
China,Chongqing,2020-02-18T00:00:00Z,Deaths,5
China,Chongqing,2020-02-19T00:00:00Z,Deaths,5
China,Chongqing,2020-02-20T00:00:00Z,Deaths,6
China,Chongqing,2020-02-21T00:00:00Z,Deaths,6
China,Chongqing,2020-02-22T00:00:00Z,Deaths,6
China,Chongqing,2020-02-23T00:00:00Z,Deaths,6
China,Chongqing,2020-02-24T00:00:00Z,Deaths,6
China,Chongqing,2020-02-25T00:00:00Z,Deaths,6
China,Chongqing,2020-02-26T00:00:00Z,Deaths,6
China,Chongqing,2020-02-27T00:00:00Z,Deaths,6
China,Chongqing,2020-02-28T00:00:00Z,Deaths,6
China,Chongqing,2020-02-29T00:00:00Z,Deaths,6
China,Chongqing,2020-03-01T00:00:00Z,Deaths,6
China,Chongqing,2020-03-02T00:00:00Z,Deaths,6
China,Chongqing,2020-03-03T00:00:00Z,Deaths,6
China,Chongqing,2020-03-04T00:00:00Z,Deaths,6
China,Chongqing,2020-03-05T00:00:00Z,Deaths,6
China,Chongqing,2020-03-06T00:00:00Z,Deaths,6
China,Chongqing,2020-03-07T00:00:00Z,Deaths,6
China,Chongqing,2020-03-08T00:00:00Z,Deaths,6
China,Chongqing,2020-03-09T00:00:00Z,Deaths,6
China,Chongqing,2020-03-10T00:00:00Z,Deaths,6
China,Chongqing,2020-01-22T00:00:00Z,Confirmed,6
China,Chongqing,2020-01-23T00:00:00Z,Confirmed,9
China,Chongqing,2020-01-24T00:00:00Z,Confirmed,27
China,Chongqing,2020-01-25T00:00:00Z,Confirmed,57
China,Chongqing,2020-01-26T00:00:00Z,Confirmed,75
China,Chongqing,2020-01-27T00:00:00Z,Confirmed,110
China,Chongqing,2020-01-28T00:00:00Z,Confirmed,132
China,Chongqing,2020-01-29T00:00:00Z,Confirmed,147
China,Chongqing,2020-01-30T00:00:00Z,Confirmed,182
China,Chongqing,2020-01-31T00:00:00Z,Confirmed,211
China,Chongqing,2020-02-01T00:00:00Z,Confirmed,247
China,Chongqing,2020-02-02T00:00:00Z,Confirmed,300
China,Chongqing,2020-02-03T00:00:00Z,Confirmed,337
China,Chongqing,2020-02-04T00:00:00Z,Confirmed,366
China,Chongqing,2020-02-05T00:00:00Z,Confirmed,389
China,Chongqing,2020-02-06T00:00:00Z,Confirmed,411
China,Chongqing,2020-02-07T00:00:00Z,Confirmed,426
China,Chongqing,2020-02-08T00:00:00Z,Confirmed,428
China,Chongqing,2020-02-09T00:00:00Z,Confirmed,468
China,Chongqing,2020-02-10T00:00:00Z,Confirmed,486
China,Chongqing,2020-02-11T00:00:00Z,Confirmed,505
China,Chongqing,2020-02-12T00:00:00Z,Confirmed,518
China,Chongqing,2020-02-13T00:00:00Z,Confirmed,529
China,Chongqing,2020-02-14T00:00:00Z,Confirmed,537
China,Chongqing,2020-02-15T00:00:00Z,Confirmed,544
China,Chongqing,2020-02-16T00:00:00Z,Confirmed,551
China,Chongqing,2020-02-17T00:00:00Z,Confirmed,553
China,Chongqing,2020-02-18T00:00:00Z,Confirmed,555
China,Chongqing,2020-02-19T00:00:00Z,Confirmed,560
China,Chongqing,2020-02-20T00:00:00Z,Confirmed,567
China,Chongqing,2020-02-21T00:00:00Z,Confirmed,572
China,Chongqing,2020-02-22T00:00:00Z,Confirmed,573
China,Chongqing,2020-02-23T00:00:00Z,Confirmed,575
China,Chongqing,2020-02-24T00:00:00Z,Confirmed,576
China,Chongqing,2020-02-25T00:00:00Z,Confirmed,576
China,Chongqing,2020-02-26T00:00:00Z,Confirmed,576
China,Chongqing,2020-02-27T00:00:00Z,Confirmed,576
China,Chongqing,2020-02-28T00:00:00Z,Confirmed,576
China,Chongqing,2020-02-29T00:00:00Z,Confirmed,576
China,Chongqing,2020-03-01T00:00:00Z,Confirmed,576
China,Chongqing,2020-03-02T00:00:00Z,Confirmed,576
China,Chongqing,2020-03-03T00:00:00Z,Confirmed,576
China,Chongqing,2020-03-04T00:00:00Z,Confirmed,576
China,Chongqing,2020-03-05T00:00:00Z,Confirmed,576
China,Chongqing,2020-03-06T00:00:00Z,Confirmed,576
China,Chongqing,2020-03-07T00:00:00Z,Confirmed,576
China,Chongqing,2020-03-08T00:00:00Z,Confirmed,576
China,Chongqing,2020-03-09T00:00:00Z,Confirmed,576
China,Chongqing,2020-03-10T00:00:00Z,Confirmed,576
China,Chongqing,2020-01-22T00:00:00Z,Recovered,0
China,Chongqing,2020-01-23T00:00:00Z,Recovered,0
China,Chongqing,2020-01-24T00:00:00Z,Recovered,0
China,Chongqing,2020-01-25T00:00:00Z,Recovered,0
China,Chongqing,2020-01-26T00:00:00Z,Recovered,0
China,Chongqing,2020-01-27T00:00:00Z,Recovered,0
China,Chongqing,2020-01-28T00:00:00Z,Recovered,0
China,Chongqing,2020-01-29T00:00:00Z,Recovered,1
China,Chongqing,2020-01-30T00:00:00Z,Recovered,1
China,Chongqing,2020-01-31T00:00:00Z,Recovered,1
China,Chongqing,2020-02-01T00:00:00Z,Recovered,3
China,Chongqing,2020-02-02T00:00:00Z,Recovered,7
China,Chongqing,2020-02-03T00:00:00Z,Recovered,9
China,Chongqing,2020-02-04T00:00:00Z,Recovered,9
